metodo;plaza;region;sexo;edad;educacion;imagen_massa;imagen_milei;teme;votara_milei;votara_massa;ballotage_votara;votara_hoy;p9_p10;combinada;general_voto;weight1;weight2;cr1;cr2;cr3;cr4;cr5;cr6;cr7;cr8;cr9;cr10;cr11
Presencial;Lobería;Interior PBA;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy positiva;Algo negativa;No sabe/ no tiene opinión formada;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.268;1.43896;Masculino;30-49;Primario;Interior PBA;Positiva;Negativa;;Nunca;Seguro;Massa;Massa
Presencial;Lobería;Interior PBA;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.98624;1.09979;Femenino;30-49;Secundario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Lobería;Interior PBA;Masculino;16 a 23;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Votó en blanco;1.49119;0.69404;Masculino;16-23;Primario;Interior PBA;Negativa;Positiva;Massa;Podría;Nunca;Milei;Blanco
Presencial;Lobería;Interior PBA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.72312;0.8373;Femenino;30-49;Terciario;Interior PBA;Positiva;Negativa;Milei;Nunca;Podría;Massa;Bullrich
Presencial;Lobería;Interior PBA;Femenino;24 a 29;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;No fué a votar;1.32528;0.1432;Femenino;24-29;Primario;Interior PBA;Positiva;Negativa;Milei;Nunca;Podría;Massa;No fue
Presencial;Catriló;Patagonia;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Javier Milei;Javier Milei;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;0.60086;0.39255;Femenino;24-29;Terciario;Cuyo+Sur;Positiva;Positiva;Massa;Podría;Podría;Milei;Schiaretti
Presencial;Santa Rosa;Patagonia;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.78271;0.78838;Masculino;24-29;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Catriló;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.99767;1.10089;Masculino;50 y más;Primario;Cuyo+Sur;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bullrich
Presencial;Catriló;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;No sabe/ está indeciso;No sabe/ está indeciso;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.99767;0.68417;Masculino;50 y más;Primario;Cuyo+Sur;Positiva;Positiva;Massa;;;Massa;Schiaretti
Presencial;Santa Rosa;Patagonia;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Myriam Bregman del Frente de Izquierda;0.70785;0.50017;Femenino;16-23;Terciario;Cuyo+Sur;Negativa;Negativa;Milei;Nunca;Nunca;Indeciso/Blano/No;Bregman
Presencial;Catriló;Patagonia;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Votó en blanco;0.78408;0.35974;Masculino;30-49;Secundario;Cuyo+Sur;Negativa;Negativa;Massa;Nunca;Nunca;Indeciso/Blano/No;Blanco
Presencial;Santa Rosa;Patagonia;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Myriam Bregman del Frente de Izquierda;0.78408;0.58314;Masculino;30-49;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Podría;Massa;Bregman
Presencial;Catriló;Patagonia;Masculino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.74115;0.99448;Masculino;50 y más;Secundario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Santa Rosa;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.99767;1.05823;Masculino;50 y más;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Catriló;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;No fué a votar;0.99767;0.10543;Masculino;50 y más;Primario;Cuyo+Sur;Negativa;Negativa;Massa;Nunca;Nunca;Indeciso/Blano/No;No fue
Presencial;Catriló;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.99767;1.05823;Masculino;50 y más;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;No sabe/ está indeciso;No sabe/ está indeciso;Está indeciso;Indeciso;Está indeciso;Está indeciso;Juan Schiaretti de Hacemos por nuestro país;0.99767;0.68417;Masculino;50 y más;Primario;Cuyo+Sur;Positiva;Positiva;Massa;;;Indeciso/Blano/No;Schiaretti
Presencial;Catriló;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.99767;1.36932;Masculino;50 y más;Primario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Santa Rosa;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.04456;1.11365;Femenino;50 y más;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Catriló;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.04456;1.11365;Femenino;50 y más;Primario;Cuyo+Sur;Negativa;Negativa;Milei;Nunca;Podría;Massa;Massa
Presencial;Santa Rosa;Patagonia;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.78271;1.02014;Masculino;24-29;Secundario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Catriló;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Indeciso;Está indeciso;Está indeciso;Patricia Bullrich de Juntos por el cambio;1.04456;1.15855;Femenino;50 y más;Primario;Cuyo+Sur;Positiva;Positiva;Massa;Podría;Podría;Indeciso/Blano/No;Bullrich
Presencial;Catriló;Patagonia;Masculino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.67608;0.677;Masculino;16-23;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Javier Milei de la Libertad Avanza;1.05547;1.47996;Masculino;30-49;Primario;Cuyo+Sur;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Milei
Presencial;Catriló;Patagonia;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.96543;1.25973;Femenino;16-23;Secundario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Catriló;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.04456;1.11365;Femenino;50 y más;Primario;Cuyo+Sur;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.96543;0.97353;Femenino;16-23;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Podría;Massa;Massa
Presencial;Catriló;Patagonia;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy positiva;No conoce/ no tiene opinión;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.82094;0.87415;Femenino;30-49;Secundario;Cuyo+Sur;Positiva;;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Femenino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.70785;0.9219;Femenino;16-23;Terciario;Cuyo+Sur;Positiva;Positiva;Massa;Podría;Nunca;Milei;Milei
Presencial;Catriló;Patagonia;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.10507;1.20363;Femenino;30-49;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.04456;1.11365;Femenino;50 y más;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.60191;0.63972;Femenino;30-49;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Podría;Massa;Massa
Presencial;Santa Rosa;Patagonia;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Votó en blanco;0.82094;0.37858;Femenino;30-49;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Blanco
Presencial;Santa Rosa;Patagonia;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;No conoce/ no tiene opinión;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Javier Milei;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.57389;0.74656;Masculino;24-29;Terciario;Cuyo+Sur;;Positiva;Massa;Podría;Nunca;Milei;Milei
Presencial;Santa Rosa;Patagonia;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.57489;0.60789;Masculino;30-49;Terciario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.04456;1.11365;Femenino;50 y más;Primario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.78271;0.78838;Masculino;24-29;Secundario;Cuyo+Sur;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Santa Rosa;Patagonia;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;1.10507;0.77818;Femenino;30-49;Primario;Cuyo+Sur;Negativa;Positiva;Massa;Podría;Nunca;Milei;Schiaretti
Presencial;Santa Rosa;Patagonia;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Javier Milei;Javier Milei;Javier Milei;No fué a votar;0.82094;0.08709;Femenino;30-49;Secundario;Cuyo+Sur;Positiva;Positiva;Massa;Podría;Podría;Milei;No fue
Presencial;Santa Rosa;Patagonia;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.99767;1.10089;Masculino;50 y más;Primario;Cuyo+Sur;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
Presencial;Coronda;Centro;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.72682;0.53416;Masculino;30-49;Terciario;Centro;Negativa;Negativa;Massa;Nunca;Podría;Massa;Schiaretti
Presencial;Coronda;Centro;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.16578;1.62695;Masculino;16-23;Secundario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Coronda;Centro;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Votó en blanco;1.32062;0.65553;Femenino;50 y más;Primario;Centro;Negativa;Negativa;Massa;Podría;Nunca;Milei;Blanco
Presencial;Santo Tomé ( S Fé);Centro;Masculino;16 a 23;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.85475;1.19064;Masculino;16-23;Terciario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Coronda;Centro;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Indeciso;Está indeciso;Está indeciso;Juan Schiaretti de Hacemos por nuestro país;1.03789;0.76814;Femenino;30-49;Secundario;Centro;Negativa;Negativa;Massa;Podría;Podría;Indeciso/Blano/No;Schiaretti
Presencial;Coronda;Centro;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;No sabe/ está indeciso;No sabe/ está indeciso;Está indeciso;Votar en blanco;Votará en blanco;Votará en blanco;Patricia Bullrich de Juntos por el cambio;1.26133;1.49627;Masculino;50 y más;Primario;Centro;Negativa;Negativa;Massa;;;Indeciso/Blano/No;Bullrich
Presencial;Santo Tomé ( S Fé);Centro;Femenino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.98106;1.1436;Femenino;50 y más;Secundario;Centro;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bullrich
Presencial;Coronda;Centro;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;1.32062;0.97859;Femenino;50 y más;Primario;Centro;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Schiaretti
Presencial;Coronda;Centro;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;1.32062;1.57464;Femenino;50 y más;Primario;Centro;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Bullrich
Presencial;Santo Tomé ( S Fé);Centro;Femenino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.03608;1.12764;Femenino;24-29;Secundario;Centro;Positiva;Negativa;Milei;Nunca;Podría;Massa;Massa
Presencial;Coronda;Centro;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Algo negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;1.26133;1.49627;Masculino;50 y más;Primario;Centro;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Bullrich
Presencial;Coronda;Centro;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Myriam Bregman del Frente de Izquierda;0.98957;0.75224;Masculino;24-29;Secundario;Centro;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Bregman
Presencial;Coronda;Centro;Masculino;16 a 23;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Javier Milei de la Libertad Avanza;1.56928;2.24017;Masculino;16-23;Primario;Centro;Negativa;Negativa;Massa;Podría;Podría;Massa;Milei
Presencial;Santo Tomé ( S Fé);Centro;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Javier Milei de la Libertad Avanza;1.22057;1.71216;Femenino;16-23;Secundario;Centro;Negativa;Negativa;Milei;Nunca;Podría;Massa;Milei
Presencial;Coronda;Centro;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.76098;0.90454;Femenino;30-49;Terciario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
Presencial;Coronda;Centro;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Votó en blanco;0.98957;0.46406;Masculino;24-29;Secundario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Blanco
Presencial;Coronda;Centro;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.16578;1.62695;Masculino;16-23;Secundario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
