plaza;estrato;metodo;sexo;edad;estudios;paso_sufragara;paso_votaria;p5o;p6;paso_importa;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
Mendoza;3;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;1.02399045775466;0.8493505015124516;Probable;Importante
Córdoba;3;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03463732782369;1.22650294224848;1.268985726735861;0.757482346772863;0.9612342863091471;0.978716238768085;0.940775605271413;1.00796058633095;0.9482647306952279;0.978831577726991;0.9281914624492702;Probable;Importante
Córdoba;3;Presencial;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.757482346772863;0.658745258100167;1.02565145013214;0.6756430292381073;1.00796058633095;0.6810215439012618;1.02399045775466;0.6973595624802383;Probable;No importante
Córdoba;3;Presencial;Femenino;18 a 29;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03070018050542;1.22650294224848;1.264156803965937;0.757482346772863;0.957576462557;0.978716238768085;0.9371956337666351;1.02833431789509;0.9637504327836693;0.978831577726991;0.9433493566567095;Probable;Importante
Córdoba;3;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;1.02399045775466;0.8493505015124516;Probable;Importante
Rosario;3;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Algo probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;5;Poco importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;1.02399045775466;0.8493505015124516;Probable;No importante
Rosario;3;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Nada probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;5;Poco importante;1.03463732782369;1.22650294224848;1.268985726735861;0.757482346772863;0.9612342863091471;0.978716238768085;0.940775605271413;1.00796058633095;0.9482647306952279;1.02399045775466;0.9710140356572057;No probable;No importante
Rosario;3;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;7;Nada importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;1.02399045775466;0.8493505015124516;Probable;No importante
Rosario;3;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.757482346772863;0.7645510053258687;1.00269534323067;0.7666117327025758;1.02833431789509;0.7883331532390764;1.02399045775466;0.8072456264484563;Probable;Importante
Rosario;3;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.757482346772863;0.658745258100167;1.02565145013214;0.6756430292381073;1.00796058633095;0.6810215439012618;0.978831577726991;0.6666053922829434;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Primario, ya sea completo o incompleto;Poco probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;5;Muy importante;1.03070018050542;1.22650294224848;1.264156803965937;0.960567043353033;1.2143073635201798;0.978716238768085;1.18846233553286;1.02833431789509;1.2221366051541893;0.978831577726991;1.1962659014209838;No probable;Importante
Gba;2;Presencial;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03070018050542;1.22650294224848;1.264156803965937;0.960567043353033;1.2143073635201798;0.978716238768085;1.18846233553286;1.02833431789509;1.2221366051541893;1.02399045775466;1.2514562217505645;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Muy importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;0.978831577726991;0.8421692511323939;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;1.02399045775466;1.007223566636623;Probable;Importante
Gba;2;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;1.02399045775466;0.8810231469815601;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Poco importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;0.978831577726991;0.7394101851506569;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Algo importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;0.978831577726991;0.7394101851506569;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;8;Algo importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.960567043353033;0.9732343316099854;1.00269534323067;0.975857532177546;1.00796058633095;0.9836259303091531;0.978831577726991;0.9628041212576877;Probable;Importante
Gba;2;Presencial;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Poco importante;1.03070018050542;1.22650294224848;1.264156803965937;0.960567043353033;1.2143073635201798;0.978716238768085;1.18846233553286;1.02833431789509;1.2221366051541893;1.02399045775466;1.2514562217505645;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;Probable;No importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.960567043353033;0.7601769515023904;1.02565145013214;0.7796765926654562;0.968864316292147;0.755400828881808;0.978831577726991;0.7394101851506569;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Nada importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;Probable;No importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.960567043353033;0.9695308435995473;1.00269534323067;0.9721440619957692;1.02833431789509;0.9996891008881815;0.978831577726991;0.9785272598588558;Probable;Importante
Gba;2;Presencial;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;10 Seguro votará;Muy importante;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;1.02399045775466;1.231347615240495;Probable;Importante
Gba;2;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;7;Algo importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.960567043353033;0.8321792397423583;1.02565145013214;0.8535258440116117;1.02833431789509;0.8777099166075117;0.978831577726991;0.8591301824595564;Probable;Importante
Gba;2;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Nada probable;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;3;Poco importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;0.978831577726991;1.029565960686926;No probable;No importante
Gregores;9;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.979268073305836;0.9220017982559243;1.41205764831843;1.3019196909906239;1.00269534323067;1.3054288114166115;0.968864316292147;1.2647833928412253;0.978831577726991;1.2380099238976732;;
Gregores;9;CATI;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;1.22650294224848;1.1547787057958212;1.41205764831843;1.6306141036342474;0.978716238768085;1.595908502391103;0.968864316292147;1.5462188000339803;0.978831577726991;1.5134877875483959;;
Gba;2;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;1.22650294224848;1.1547787057958212;0.960567043353033;1.109242367153334;0.978716238768085;1.0856335174625182;0.968864316292147;1.0518315756401613;1.02399045775466;1.077065496620574;;
Gba;2;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.960567043353033;0.8353580615996176;1.02565145013214;0.8567862072592214;1.00796058633095;0.8636067278292756;0.978831577726991;0.845325535936774;;
Gba;2;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.960567043353033;0.8856445413168729;1.00269534323067;0.8880316573360911;0.968864316292147;0.860382184530714;0.978831577726991;0.8421692511323939;;
Gba;2;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03463732782369;1.22650294224848;1.268985726735861;0.960567043353033;1.218945867587866;0.978716238768085;1.1930021147874963;1.00796058633095;1.202499111115268;0.978831577726991;1.177044102148262;;
Caba;1;CATI;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.97431465655499;0.8983198654108041;1.00269534323067;0.9007411457790155;0.968864316292147;0.872695954361391;1.02399045775466;0.8936323297871606;;
Caba;1;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;0.978831577726991;0.7499926065374615;;
Caba;1;CATI;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03070018050542;0.979268073305836;1.0093317799195198;0.97431465655499;0.9834067465023237;1.00269534323067;0.9860573652195039;1.02833431789509;1.0139966280684283;0.978831577726991;0.9925319192620685;;
Caba;1;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;1.02399045775466;0.8969814880940178;;
Caba;1;CATI;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03070018050542;0.979268073305836;1.0093317799195198;0.97431465655499;0.9834067465023237;1.00269534323067;0.9860573652195039;1.02833431789509;1.0139966280684283;0.978831577726991;0.9925319192620685;;
Caba;1;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;1.02399045775466;0.7845938871979331;;
Caba;1;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.840537014502872;0.7913835445039372;0.97431465655499;0.7710565863666243;1.02565145013214;0.7908353059408659;0.968864316292147;0.766212107990088;1.02399045775466;0.7845938871979331;;
Caba;1;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;0.978831577726991;0.8574238153626741;;
Caba;1;CATI;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.97431465655499;0.8983198654108041;1.00269534323067;0.9007411457790155;0.968864316292147;0.872695954361391;1.02399045775466;0.8936323297871606;;
Caba;1;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03463732782369;0.840537014502872;0.8696509706221537;0.97431465655499;0.8473136867644374;1.02565145013214;0.8690485115467551;1.00796058633095;0.8759666472487067;0.978831577726991;0.8574238153626741;;
Caba;1;CATI;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03070018050542;0.840537014502872;0.8663416525695969;0.97431465655499;0.8440893696826294;1.02565145013214;0.8657414860561129;1.02833431789509;0.8902716805369946;1.02399045775466;0.9116297056790874;;
Caba;1;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;0.941521349862259;0.979268073305836;0.9220017982559243;0.97431465655499;0.8983198654108041;1.00269534323067;0.9007411457790155;0.968864316292147;0.872695954361391;0.978831577726991;0.8542223578835225;;
Caba;1;CATI;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;;Horacio Rodríguez Larreta – Gerardo Morales de Juntos por el Cambio;;;;1.03070018050542;0.979268073305836;1.0093317799195198;0.97431465655499;0.9834067465023237;1.00269534323067;0.9860573652195039;1.02833431789509;1.0139966280684283;1.02399045775466;1.0383228713374715;;
